YYYY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS
1999 06 26 14  74  3.4  4.1  1.33 12.50  6.72 192 1012.5  25.4  26.1 999.0 99.0
1999 06 26 15  86  3.2  4.2  1.29 12.50  6.89 182 1012.7  25.8  26.1 999.0 99.0
1999 06 26 16  84  4.0  4.7  1.19  7.69  6.87  71 9999.0  25.8  26.1 999.0 99.0
1999 06 26 17  91  4.1  5.1  1.20 12.50  6.83 191 1013.7  25.8  26.1 999.0 99.0
1999 06 26 18  83  4.4  5.5  1.14  6.67  6.51 100 1014.2  25.9  26.1 999.0 99.0
1999 06 26 19  86  5.2  6.6  1.27 11.11  6.76 179 1014.6  26.0  26.1 999.0 99.0
1999 06 26 20  91  5.2 99.0  1.36  7.69  6.51  82 1014.8  26.1  26.1 999.0 99.0
1999 06 26 21  98  4.5  5.3  1.37  7.69  6.84  94 1014.3  26.1  26.1 999.0 99.0
1999 06 26 22  90  4.7  5.7  1.35 12.50  6.56 193 1013.6  26.1  26.1 999.0 99.0
1999 06 26 23  77  5.8  7.0  1.30  7.69  6.71  99 1012.8  26.1  26.1 999.0 99.0
1999 06 27 00  82  5.6  7.0  1.33 11.11  6.25 163 1011.9  26.1  26.1 999.0 99.0
1999 06 27 01  90  5.4  6.2  1.31  7.69  6.15  92 1011.2  26.1  26.1 999.0 99.0
1999 06 27 02  87  5.0  5.8  1.39  7.14  6.15  92 1011.1  26.2  26.1 999.0 99.0
1999 06 27 03  83  5.5  6.5  1.33 16.67  6.27 185 1011.4  26.1  26.1 999.0 99.0
1999 06 27 04  84  5.5  6.9  1.29  7.14  6.31  97 1011.8  25.9  26.1 999.0 99.0
1999 06 27 05  87  5.6  6.7  1.40 14.29  6.36 184 1012.5  26.1  26.1 999.0 99.0
1999 06 27 06  82  5.5  6.8  1.47 14.29  6.78 187 1013.2  26.0  26.1 999.0 99.0
1999 06 27 07  78  5.6  6.8  1.38 14.29  6.57 179 1013.7  25.9  26.1 999.0 99.0
1999 06 27 08  65  5.8  6.8  1.41 14.29  6.58 191 1014.0  25.8  26.1 999.0 99.0
1999 06 27 09  63  5.1  6.2  1.41 14.29  6.54 176 1013.8  25.8  26.1 999.0 99.0
1999 06 27 10  64  5.2  6.4  1.53 14.29  7.11 181 1013.4  25.8  26.1 999.0 99.0
1999 06 27 11  74  4.3  5.3  1.39 14.29  6.81 189 1012.7  25.7  26.1 999.0 99.0
1999 06 27 12  70  4.1  5.1  1.35 14.29  6.57 203 1012.4  25.4  26.1 999.0 99.0
1999 06 27 13  80  5.2  6.2 99.00 99.00 99.00 999 1011.7  25.5  26.1 999.0 99.0
1999 06 27 14  80  5.0  6.1  1.40 12.50  6.80 182 1011.3  25.7  26.1 999.0 99.0
1999 06 27 15  68  4.6  5.3 99.00 99.00 99.00 999 1011.5  25.6  26.1 999.0 99.0
1999 06 27 16  71  4.1  5.1  1.53 14.29  7.14 187 1011.8  25.6  26.1 999.0 99.0
1999 06 27 17  75  4.3  5.3  1.41 12.50  7.05 185 1012.5  25.6  26.1 999.0 99.0
1999 06 27 18  77  4.4  5.4  1.26 12.50  6.70 183 1012.9  25.8  26.1 999.0 99.0
1999 06 27 19  75  4.4  5.5  1.39 12.50  7.14 187 1013.3  26.1  26.1 999.0 99.0
1999 06 27 20 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 06 27 21  71  3.9  4.8  1.44 12.50  7.26 191 1013.3  26.1  26.1 999.0 99.0
1999 06 27 22  82  4.5  5.4  1.33 12.50  7.07 185 1012.6  26.1  26.1 999.0 99.0
1999 06 27 23  69  4.2  4.9  1.37 14.29  7.07 180 1011.8  26.1  26.6 999.0 99.0
1999 06 28 00  68  4.3  5.3  1.33 12.50  7.04 184 1011.2  26.1  26.6 999.0 99.0
1999 06 28 01  76  3.8  4.7  1.25 14.29  6.78 190 1010.4  26.1  26.6 999.0 99.0
1999 06 28 02  68  4.5  5.8  1.35 12.50  6.98 190 1010.3  26.2  26.6 999.0 99.0
1999 06 28 03  76  3.9  4.7  1.32 12.50  6.75 190 1010.4  26.3  26.6 999.0 99.0
1999 06 28 04  61  3.5  4.3  1.32 12.50  7.00 185 1011.0  26.1  26.6 999.0 99.0
1999 06 28 05  56  3.2  4.4  1.40 12.50  7.04 192 1011.3  26.1  26.6 999.0 99.0
1999 06 28 06  67  3.5  4.2  1.32 12.50  7.12 185 1011.8  26.1  26.2 999.0 99.0
1999 06 28 07  71  3.0  3.6  1.30 11.11  6.93 180 1012.5  26.1  26.1 999.0 99.0
1999 06 28 08  52  2.8  3.5  1.44 12.50  7.81 185 1012.6  25.3  26.1 999.0 99.0
1999 06 28 09  69  3.4  4.7  1.37 12.50  7.59 185 1012.7  25.8  26.1 999.0 99.0
1999 06 28 10  78  5.1  8.8  1.38 12.50  7.45 181 1012.6  25.5  26.1 999.0 99.0
1999 06 28 11  62  4.2  5.2  1.45 12.50  7.67 181 1011.9  25.8  26.1 999.0 99.0
1999 06 28 12  56  5.4  6.4  1.46 12.50  7.42 187 1011.6  26.0  26.1 999.0 99.0
1999 06 28 13  53  5.8  6.9  1.42 12.50  6.49 191 1011.0  25.3  26.1 999.0 99.0
1999 06 28 14  77  6.5  8.1  1.32 12.50  6.39 182 1010.5  25.8  26.1 999.0 99.0
1999 06 28 15  65  6.3  7.3  1.37 12.50  6.13 178 1010.8  26.1  26.1 999.0 99.0
1999 06 28 16  66  8.3 10.0  1.49 12.50  5.96 199 1011.1  26.1  26.1 999.0 99.0
1999 06 28 17  65  8.0  9.7  1.70 12.50  5.96 176 1011.6  26.1  26.1 999.0 99.0
1999 06 28 18  71  7.4  8.7  1.67 12.50  5.95 176 1012.6  26.1  26.1 999.0 99.0
1999 06 28 19  63  6.9  8.3  1.72 12.50  5.95 186 1013.3  26.3  26.1 999.0 99.0
1999 06 28 20  71  7.1  8.3  1.72 12.50  6.00 194 1013.3 999.0  26.1 999.0 99.0
1999 06 28 21  73  6.9  8.2  1.72 12.50  6.16 175 1012.8  26.6  26.1 999.0 99.0
1999 06 28 22  73  6.7  8.0  1.77 12.50  6.27 190 1012.3  26.2  26.1 999.0 99.0
1999 06 28 23  77  6.6  8.1  1.70 12.50  6.11 173 1011.7  26.5  26.1 999.0 99.0
1999 06 29 00  83  6.5  7.8  1.87 12.50  6.31 178 1010.9  26.1  26.1 999.0 99.0
1999 06 29 01  79  6.7  8.2  1.75  6.25  6.18  99 1010.3  26.2  26.1 999.0 99.0
1999 06 29 02  81  6.8  7.9  1.74  6.25  6.10  83 1010.1  26.2  26.1 999.0 99.0
1999 06 29 03  79  6.4  7.9  1.81  6.67  6.26  99 1010.2  26.5  26.1 999.0 99.0
1999 06 29 04  72  5.9  7.1  1.68  6.67  6.16  93 1010.5  26.1  26.1 999.0 99.0
1999 06 29 05  71  5.6  6.7  1.91  5.88  6.28  84 1011.0  26.1  26.1 999.0 99.0
1999 06 29 06  70  5.1  6.5  1.73 12.50  6.25 166 1011.2  26.1  26.1 999.0 99.0
1999 06 29 07  61  5.2  6.1  1.71  6.67  6.40  93 1011.8  26.1  26.1 999.0 99.0
1999 06 29 08  52  5.7  6.8  1.69  6.67  6.44  99 1011.9  26.0  26.1 999.0 99.0
1999 06 29 09  55  5.7  6.9  1.79 11.11  6.68 110 1011.9  25.9  26.1 999.0 99.0
1999 06 29 10  52  5.8  7.0  1.76 12.50  6.65 170 1011.9  25.9  26.1 999.0 99.0
1999 06 29 11  69  5.0  6.2  1.77  7.69  6.56 107 1011.8  25.8  26.1 999.0 99.0
1999 06 29 12  71  5.1  6.3  1.82  7.14  6.63 111 1011.3  25.8  26.1 999.0 99.0
1999 06 29 13  84  5.3  6.6  1.74 11.11  6.62 162 1011.0  25.8  26.1 999.0 99.0
1999 06 29 14  88  5.3  6.4  1.73 11.11  6.82 154 1010.8  25.8  26.1 999.0 99.0
1999 06 29 15  89  4.8  6.2  1.83 10.00  7.04  83 1011.0  25.8  26.1 999.0 99.0
1999 06 29 16  94  4.9  6.1  1.78  7.14  6.66 102 1011.2  25.8  26.1 999.0 99.0
1999 06 29 17  88  3.8  5.3  1.76  7.14  6.87 108 1011.7  25.8  26.1 999.0 99.0
1999 06 29 18  96  3.9  4.9  1.74 11.11  7.01 128 1012.5  26.0  26.1 999.0 99.0
1999 06 29 19 102  3.6  4.3  1.64 10.00  6.94  74 1012.7  26.1  26.1 999.0 99.0
1999 06 29 20 101  3.1  4.1  1.74 12.50  7.09 171 1013.1  26.1  26.1 999.0 99.0
1999 06 29 21  83  2.1  2.9  1.57 11.11  6.94 110 1012.7  26.1  26.1 999.0 99.0
1999 06 29 22  87  2.2  2.8  1.72 11.11  7.43 170 1012.5  26.1  26.6 999.0 99.0
1999 06 29 23 115  2.1  2.9  1.55  9.09  6.97  96 1011.8  26.1  26.6 999.0 99.0
1999 06 30 00 102  2.0  2.6  1.68 10.00  7.42  74 1011.1  26.1  26.8 999.0 99.0
1999 06 30 01  90  2.4  3.4  1.56 12.50  7.18 169 1010.3  26.3  26.8 999.0 99.0
1999 06 30 02  90  2.2  2.8  1.56 11.11  7.14 155 1009.7  26.5  26.8 999.0 99.0
1999 06 30 03  99  2.2  2.8  1.48 12.50  7.32 174 1009.6  26.6  26.8 999.0 99.0
1999 06 30 04  87  3.3  4.0  1.56 10.00  7.32 108 1010.1  26.1  26.6 999.0 99.0
1999 06 30 05 120  3.4  4.7  1.55 11.11  7.60 164 1010.5  26.1  26.6 999.0 99.0
1999 06 30 06 100  2.7  3.4  1.41 11.11  7.02 168 1011.1  25.8  26.6 999.0 99.0
1999 06 30 07  96  2.3  3.0  1.53 11.11  7.57 178 1011.7  25.8  26.6 999.0 99.0
1999 06 30 08  77  3.7  4.5  1.53 10.00  7.32  82 1011.8  26.0  26.6 999.0 99.0
1999 06 30 09 114  3.7  4.5  1.42 12.50  7.19 178 1011.7  25.0  26.2 999.0 99.0
1999 06 30 10 106  3.3  4.2  1.52 11.11  7.44 159 1011.7  25.8  26.1 999.0 99.0
1999 06 30 11 123  4.0  5.1  1.43 11.11  7.16 173 1011.0  25.3  26.1 999.0 99.0
1999 06 30 12 120  3.8  4.8  1.56 12.50  7.75 174 1010.8  25.8  26.1 999.0 99.0
1999 06 30 13 115  3.6  4.5  1.54 11.11  7.22 169 1010.3  25.8  26.1 999.0 99.0
1999 06 30 14 131  5.1  6.9  1.52 12.50  6.97 180 1010.1  24.4  26.1 999.0 99.0
1999 06 30 15 118  3.2  3.8  1.55 11.11  7.17 168 1010.2  25.3  26.1 999.0 99.0
1999 06 30 16 109  3.3  4.2  1.39 10.00  6.72 139 1010.3  25.8  26.1 999.0 99.0
1999 06 30 17 122  5.3  7.8  1.59 11.11  7.47 180 1011.0  24.8  26.1 999.0 99.0
1999 06 30 18 129  3.3  4.5  1.54 11.11  6.70 179 1011.7  25.3  26.1 999.0 99.0
1999 06 30 19 135  2.9  3.7  1.48 11.11  6.74 178 1011.9  25.8  26.1 999.0 99.0
1999 06 30 20 107  4.7  6.1  1.62 11.11  6.82 175 1011.9  26.1  26.1 999.0 99.0
1999 06 30 21 108  5.9  7.2  1.54 11.11  6.38 175 1011.8  26.6  26.1 999.0 99.0
1999 06 30 22 111  5.7  6.8  1.53 14.29  6.50 184 1011.4  26.6  26.2 999.0 99.0
1999 06 30 23 115  5.4  6.5  1.52 11.11  6.47 183 1011.0  26.6  26.6 999.0 99.0
1999 07 01 00 108  6.0  7.2  1.64 11.11  6.60 182 1010.2  26.6  26.6 999.0 99.0
1999 07 01 01 129  4.8  5.9  1.72 11.11  6.52 189 1009.6  26.6  26.6 999.0 99.0
1999 07 01 02 121  6.4  7.8  1.70 12.50  6.45 180 1009.4  26.6  26.6 999.0 99.0
1999 07 01 03  98  6.2  8.0  1.68 14.29  6.30 176 1009.6  24.1  26.6 999.0 99.0
1999 07 01 04 118  4.9  6.0  1.73 11.11  6.22 185 1010.0  25.5  26.4 999.0 99.0
1999 07 01 05 101  4.8  6.1  1.70 12.50  6.30 181 1010.2  26.1  26.1 999.0 99.0
1999 07 01 06  94  5.3  6.4  1.76 14.29  6.52 185 1010.9  26.1  26.1 999.0 99.0
1999 07 01 07  92  5.0  6.2  1.75 12.50  6.38 185 1011.7  26.1  26.1 999.0 99.0
1999 07 01 08  89  5.0  6.1  1.87 12.50  6.77 182 1012.0  26.1  26.1 999.0 99.0
1999 07 01 09  91  4.9  5.8  1.77 12.50  6.85 181 1012.4  26.2  26.1 999.0 99.0
1999 07 01 10  83  5.2  6.1  1.92  7.14  6.84 114 1012.5  26.1  26.1 999.0 99.0
1999 07 01 11  82  4.6  6.0  1.76  7.14  6.67 120 1011.8  26.1  26.1 999.0 99.0
1999 07 01 12  84  5.6  6.8  1.90  7.14  6.87 119 1011.1  26.1  26.1 999.0 99.0
1999 07 01 13  86  5.6  6.6  1.86  7.14  6.76 111 1010.6  26.1  26.1 999.0 99.0
1999 07 01 14  85  5.9  7.3  1.81 12.50  6.85 183 1010.3  26.1  26.1 999.0 99.0
1999 07 01 15  89  6.5  7.8  1.84  7.69  6.86 125 1010.4  26.6  26.1 999.0 99.0
1999 07 01 16  89  6.3  7.5  1.68  7.14  6.58 120 1010.9  26.1  26.1 999.0 99.0
1999 07 01 17  82  7.9  9.1  1.86  7.69  6.56 115 1011.1  26.1  26.1 999.0 99.0
1999 07 01 18  76  6.9  8.5  1.85 12.50  6.60 196 1011.8  26.6  26.1 999.0 99.0
1999 07 01 19  83  7.8  9.6  1.85  7.14  6.32 109 1012.4  26.6  26.1 999.0 99.0
1999 07 01 20 999  7.5  9.0 99.00 99.00 99.00 999 1012.6  26.6  26.1 999.0 99.0
1999 07 01 21  75  7.2  8.6  2.00 14.29  6.39 189 1012.6  26.6  26.1 999.0 99.0
1999 07 01 22  79  6.6  8.1  2.03  7.14  6.44  92 1011.9  26.6  26.5 999.0 99.0
1999 07 01 23  84  7.0  8.3  1.99 12.50  6.56 186 1011.7  26.6  26.6 999.0 99.0
1999 07 02 00  79  6.8  7.8  2.01  7.14  6.48 119 1011.1  26.6  26.6 999.0 99.0
1999 07 02 01  74  7.0  8.5  2.24  7.69  6.82 101 1010.5  26.6  26.6 999.0 99.0
1999 07 02 02  72  5.8  6.9  2.00 14.29  6.83 192 1010.5  26.6  26.6 999.0 99.0
1999 07 02 03  69  7.4  8.7  2.04  7.69  6.61 102 1010.4  26.6  26.6 999.0 99.0
1999 07 02 04  69  7.1  8.6  2.06  8.33  6.64  82 1011.0  26.6  26.6 999.0 99.0
1999 07 02 05  70  6.1  7.5  2.08  8.33  6.50  69 1011.3  26.5  26.6 999.0 99.0
1999 07 02 06  75  6.7  8.5  2.12  8.33  6.67  77 1011.8  26.6  26.5 999.0 99.0
1999 07 02 07  63  6.2  7.7  2.10  8.33  6.67  86 1012.6  26.4  26.2 999.0 99.0
1999 07 02 08  67  7.3  9.1  2.09  8.33  6.68  74 1012.7  26.1  26.1 999.0 99.0
1999 07 02 09  67  6.6  7.9  2.15  7.69  6.42  97 1012.9  26.4  26.1 999.0 99.0
1999 07 02 10  59  6.6  7.9  2.01  7.69  6.33  95 1012.7  26.1  26.1 999.0 99.0
1999 07 02 11  57  6.9  8.4  2.02  7.69  6.36  83 1012.5  26.1  26.1 999.0 99.0
1999 07 02 12  63  7.6  9.1  2.07 14.29  6.41 194 1011.9  26.1  26.1 999.0 99.0
1999 07 02 13  69  6.7  8.4  2.21  8.33  6.63  88 1011.7  26.1  26.1 999.0 99.0
1999 07 02 14  65  6.6  8.0  1.96  7.69  6.40  75 1011.4  26.1  26.1 999.0 99.0
1999 07 02 15  59  7.0  8.2  2.04  7.69  6.53  98 1011.3  26.0  26.1 999.0 99.0
1999 07 02 16  69  6.2  7.8  2.02  8.33  6.36  98 1011.8  26.1  26.1 999.0 99.0
1999 07 02 17  67  6.5  7.8  1.99  7.69  6.26 100 1012.2  26.1  26.1 999.0 99.0
1999 07 02 18  68  6.5  8.3  2.01  7.69  6.54  92 1013.0  26.1  26.1 999.0 99.0
1999 07 02 19  69  6.6  8.0  2.08  8.33  6.34  96 1013.4  26.5  26.1 999.0 99.0
1999 07 02 20 999 99.0 99.0  1.96  7.69  6.30  94 1013.3  26.1  26.1 999.0 99.0
1999 07 02 21  74  6.1  7.4  2.04  7.69  6.67 101 1013.3  26.2  26.1 999.0 99.0
1999 07 02 22  76  5.7  6.5  1.97  7.69  6.51  91 1012.6  26.1  26.6 999.0 99.0
1999 07 02 23  80  4.9  6.3  1.92  7.69  6.52  88 1011.9  26.1  26.6 999.0 99.0
1999 07 03 00 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 07 03 01  87  4.8  6.3  1.84  7.14  6.57 101 1010.4  26.1  26.6 999.0 99.0
1999 07 03 02  66  5.0  6.0  1.73  8.33  6.39  96 1010.4  25.3  26.6 999.0 99.0
1999 07 03 03  80  4.9  5.9 99.00 99.00 99.00 999 1010.5  25.9  26.6 999.0 99.0
1999 07 03 04  90  6.3  7.5  1.88  7.69  6.60 101 1011.0  26.1  26.6 999.0 99.0
1999 07 03 05  85  6.2  7.5  1.69  7.69  6.26 102 1011.5  26.1  26.6 999.0 99.0
1999 07 03 06  78  6.0  7.6  1.79  7.14  6.57 100 1011.9  26.1  26.2 999.0 99.0
1999 07 03 07  60  8.9 11.2  2.04  7.69  6.70  97 1012.4  26.2  26.2 999.0 99.0
1999 07 03 08  58  7.2  8.3  1.92  7.69  6.34  96 1012.6  25.8  26.1 999.0 99.0
1999 07 03 09 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 07 03 10  70  7.2  8.7 99.00 99.00 99.00 999 1012.6  25.8  26.1 999.0 99.0
1999 07 03 11  52  7.5  9.7  2.08 16.67  6.91 198 1011.9  25.9  26.1 999.0 99.0
1999 07 03 12  66  7.6  9.3  1.92 14.29  5.84 190 1011.6  25.3  26.1 999.0 99.0
1999 07 03 13  62  7.2  8.7  2.20 16.67  6.31 200 1011.2  25.3  26.1 999.0 99.0
1999 07 03 14  58  7.5 11.5  2.07 14.29  6.35 180 1010.9  25.6  26.1 999.0 99.0
1999 07 03 15  67  7.3  8.5  2.22 16.67  6.79 194 1011.1  25.8  26.1 999.0 99.0
1999 07 03 16  65  6.5 99.0  2.24 16.67  6.58 188 1011.6  25.3  26.1 999.0 99.0
1999 07 03 17  62  7.1  9.1  2.24 16.67  6.53 190 1012.0  26.1  26.1 999.0 99.0
1999 07 03 18  69  8.2 10.0  2.29 14.29  6.63 187 1012.6  26.1  26.1 999.0 99.0
1999 07 03 19  66  8.6 10.4  2.41 14.29  6.58 182 1012.7  26.1  26.1 999.0 99.0
1999 07 03 20 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 07 03 21  80  6.7  7.9  2.40 14.29  6.73 186 1012.5  25.1  26.1 999.0 99.0
1999 07 03 22  83  8.4 10.8  2.51 16.67  7.40 198 1011.8  25.9  26.1 999.0 99.0
1999 07 03 23  72  8.1 10.0  2.66 14.29  6.96 183 1011.2  25.8  26.1 999.0 99.0
1999 07 04 00  71  7.1  8.3  2.72 14.29  6.89 192 1010.6  26.0  26.1 999.0 99.0
1999 07 04 01  78  7.8  9.4  2.43 14.29  6.95 200 1010.0  26.1  26.1 999.0 99.0
1999 07 04 02  70  7.3  8.9  2.40 14.29  6.96 178 1009.6  26.2  26.1 999.0 99.0
1999 07 04 03  72  7.2  8.5  2.43 14.29  7.15 187 1010.0  26.1  26.1 999.0 99.0
1999 07 04 04  72  6.4  7.9  2.63 14.29  7.41 199 1010.4  26.1  26.1 999.0 99.0
1999 07 04 05  68  6.3  7.9  2.32 14.29  6.92 188 1011.0  26.1  26.1 999.0 99.0
1999 07 04 06  68  5.7  7.0  2.41  8.33  6.98  99 1011.3  26.1  26.1 999.0 99.0
1999 07 04 07  80  6.2  7.6  2.46  7.69  7.18  97 1011.8  26.1  26.1 999.0 99.0
1999 07 04 08 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 07 04 09  72  6.4  7.8  2.50  8.33  7.40 108 1012.0  26.1  26.1 999.0 99.0
1999 07 04 10  73  6.6  8.1  2.45 14.29  7.22 180 1011.9  26.1  26.1 999.0 99.0
1999 07 04 11  70  6.5  7.8 99.00 99.00 99.00 999 1011.7  26.1  26.1 999.0 99.0
1999 07 04 12 999 99.0 99.0 99.00 99.00 99.00 999 1011.2  26.1 999.0 999.0 99.0
1999 07 04 13  82  5.0  6.2  2.47  8.33  7.33 106 1011.0  26.1  26.1 999.0 99.0
1999 07 04 14  70  5.0  6.1  2.39  8.33  7.23 105 1010.5  26.1  26.1 999.0 99.0
1999 07 04 15  65  5.3  6.8  2.38  8.33  7.34  97 1010.8  26.1  26.1 999.0 99.0
1999 07 04 16  62  7.2  8.8  2.35  9.09  7.39 103 1011.0  25.8  26.1 999.0 99.0
1999 07 04 17  68  6.3  7.5  2.37  8.33  7.02 101 1011.7  25.8  26.1 999.0 99.0
1999 07 04 18  66  6.7  8.1  2.53  8.33  7.35  98 1012.1  26.1  26.1 999.0 99.0
1999 07 04 19  61  6.8  8.2  2.24  8.33  6.98 105 1012.6  26.1  26.1 999.0 99.0
1999 07 04 20  71  6.8  8.1  2.19 12.50  6.93 199 1012.4  26.1  26.1 999.0 99.0
1999 07 04 21  68  6.3  7.5  2.42  9.09  7.21 110 1012.1  26.3  26.1 999.0 99.0
1999 07 04 22  72  6.4  7.5  2.41  8.33  7.22  91 1011.7  26.5  26.1 999.0 99.0
1999 07 04 23  70  6.2  7.2  2.39  8.33  7.16 113 1011.0  26.6  26.6 999.0 99.0
1999 07 05 00  74  5.8  7.4  2.04 14.29  6.97 188 1010.1  26.6  26.6 999.0 99.0
1999 07 05 01  67  6.2  7.5  2.23  8.33  7.40 104 1009.5  26.6  26.6 999.0 99.0
1999 07 05 02  71  6.1  7.7  2.13 12.50  7.07 192 1009.3  26.6  26.6 999.0 99.0
1999 07 05 03  67  5.9  6.8  2.15  8.33  6.80  91 1009.6  26.6  26.6 999.0 99.0
1999 07 05 04  70  5.3  6.2  2.20  8.33  7.10 104 1010.1  26.6  26.6 999.0 99.0
1999 07 05 05  66  4.9  6.3  2.04  8.33  7.06 111 1010.4  26.1  26.2 999.0 99.0
1999 07 05 06  57  5.9  7.8  2.17 12.50  7.14 178 1011.0  26.1  26.1 999.0 99.0
1999 07 05 07  68  6.6  7.7  1.99 12.50  7.15 174 1011.4  26.1  26.1 999.0 99.0
1999 07 05 08  70  5.9  6.9  2.15 14.29  7.17 186 1011.7 999.0  26.1 999.0 99.0
1999 07 05 09  60  5.8  7.0  2.06 12.50  6.97 193 1011.7  26.1  26.1 999.0 99.0
1999 07 05 10  60  6.9  7.9  2.16  8.33  7.12 100 1011.5  26.1  26.1 999.0 99.0
1999 07 05 11  57  6.1  7.3  1.97 14.29  6.79 180 1011.1  26.0  26.1 999.0 99.0
1999 07 05 12 999 99.0 99.0  1.94 14.29  6.97 168 9999.0  25.9 999.0 999.0 99.0
1999 07 05 13  73  5.9  7.4  2.05 14.29  7.16 168 1010.3  25.9  26.1 999.0 99.0
1999 07 05 14  73  5.7  6.9  1.94  8.33  6.80 110 1010.2  25.9  26.1 999.0 99.0
1999 07 05 15  73  5.4  6.6  2.09  8.33  6.93  98 1010.3  25.9  26.1 999.0 99.0
1999 07 05 16  74  6.2  7.5  1.97 14.29  6.99 179 1010.9  25.8  26.1 999.0 99.0
1999 07 05 17  76  6.2  7.6  1.80  8.33  6.57 113 1011.1  25.9  26.1 999.0 99.0
1999 07 05 18  82  6.3  7.5  1.77 12.50  6.68 185 1011.8  26.1  26.1 999.0 99.0
1999 07 05 19  78  6.8  8.0  1.86  7.69  6.49 115 1012.2  26.1  26.1 999.0 99.0
1999 07 05 20  83  6.7  7.9  1.85  8.33  6.48 109 1011.9  26.1  26.1 999.0 99.0
1999 07 05 21  82  6.1  7.8  1.73 12.50  6.45 169 1011.9  26.1  26.1 999.0 99.0
1999 07 05 22  83  6.1  7.4  1.84  7.69  6.63 101 1011.7  26.1  26.1 999.0 99.0
1999 07 05 23  82  6.1  7.1  1.86 12.50  6.51 164 1011.0  26.1  26.2 999.0 99.0
1999 07 06 00  73  6.0  7.0  1.83 12.50  6.56 183 1010.2  26.1  26.6 999.0 99.0
1999 07 06 01  80  6.6  7.9  1.76 12.50  6.63 193 1009.5  26.6  26.6 999.0 99.0
1999 07 06 02  86  6.0  7.1  1.84 12.50  6.54 181 1009.5  26.6  26.6 999.0 99.0
1999 07 06 03  82  6.3  7.3  1.72  8.33  6.36 106 1009.7  26.6  26.6 999.0 99.0
1999 07 06 04  80  5.7  7.1  1.71  7.69  6.38  93 1010.3  26.6  26.5 999.0 99.0
1999 07 06 05  75  5.9  6.7  1.90 12.50  6.63 184 1011.0  26.2  26.2 999.0 99.0
1999 07 06 06  82  6.1  7.2  1.84  7.69  6.54 101 1011.3  26.1  26.1 999.0 99.0
1999 07 06 07  85  6.1  7.4  1.86 12.50  6.74 173 1011.9  26.1  26.1 999.0 99.0
1999 07 06 08  72  5.9  6.8  1.73 12.50  6.51 194 1012.5  26.1  26.1 999.0 99.0
1999 07 06 09  80  6.1  7.6  1.75 12.50  6.64 180 1012.6  26.1  26.1 999.0 99.0
1999 07 06 10  80  6.2  8.2  1.85  8.33  6.70  99 1012.1  26.1  26.1 999.0 99.0
1999 07 06 11  82  6.7  8.1  1.89 11.11  6.72 177 1011.7  26.1  26.1 999.0 99.0
1999 07 06 12 999 99.0 99.0  1.95 12.50  6.79 185 9999.0 999.0 999.0 999.0 99.0
1999 07 06 13  85  7.0 99.0 99.00 99.00 99.00 999 1010.6  26.1  26.1 999.0 99.0
1999 07 06 14  82  6.6  8.0  1.80 12.50  6.20 179 1010.8  26.0 999.0 999.0 99.0
1999 07 06 15  90  6.6  7.8  1.88 11.11  6.54 154 1011.0  26.0  26.1 999.0 99.0
1999 07 06 16  90  6.8  8.0  1.91 16.67  6.74 177 1011.2  26.0  26.1 999.0 99.0
1999 07 06 17  97  7.2  8.6  1.92 11.11  6.85 170 1011.8  26.1  26.1 999.0 99.0
1999 07 06 18  96  7.5  8.7  2.19 16.67  6.95 192 1012.5  26.1  26.1 999.0 99.0
1999 07 06 19  96  6.5  7.7  2.22 16.67  6.86 182 1012.7  26.1  26.1 999.0 99.0
1999 07 06 20  94  6.7  8.2  2.07 16.67  6.77 187 1012.9  26.4  26.1 999.0 99.0
1999 07 06 21  96  6.5  8.7  2.06 16.67  6.53 186 1012.7  26.6  26.1 999.0 99.0
1999 07 06 22  96  6.1  7.2  2.12 16.67  6.99 181 1011.9  26.6  26.1 999.0 99.0
1999 07 06 23  96  6.7  8.1  2.10 16.67  7.12 183 1011.2  26.6  26.2 999.0 99.0
1999 07 07 00 100  6.4  7.7  1.94 16.67  6.77 178 1010.8  26.6  26.4 999.0 99.0
1999 07 07 01  92  7.0  8.5  1.92 14.29  6.59 183 1010.3  26.6  26.5 999.0 99.0
1999 07 07 02  97  7.2  8.5  1.97 14.29  6.64 169 1010.1  26.6  26.6 999.0 99.0
1999 07 07 03  94  7.2  8.5  2.12 14.29  6.69 193 1010.2  26.6  26.3 999.0 99.0
1999 07 07 04  89  7.4  8.8  2.03 14.29  6.49 183 1010.3  26.6  26.1 999.0 99.0
1999 07 07 05  92  6.4  7.6  2.13 14.29  6.91 184 1011.1  26.6  26.1 999.0 99.0
1999 07 07 06  93  6.1  7.2  2.02 14.29  6.52 179 1011.7  26.5  26.1 999.0 99.0
1999 07 07 07  88  6.2  7.8  2.10 14.29  6.86 185 1012.5  26.5  26.1 999.0 99.0
