YY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS
97 12 01 02 308  7.2  9.0  2.37  8.33  6.03 311 1005.7  26.9  29.2 999.0 99.0
97 12 01 03 285  4.3  5.2  2.26  7.69  6.22 294 1006.0  27.4  29.2 999.0 99.0
97 12 01 04 326  4.3  5.7  2.24  9.09  6.33  61 1006.9  28.0  29.2 999.0 99.0
97 12 01 05 302  4.7  7.2  2.26 10.00  6.11  77 1007.5  27.7  29.2 999.0 99.0
97 12 01 06 292  8.2 10.0  2.28  7.14  6.13 301 1008.0  26.3  29.1 999.0 99.0
97 12 01 07 308  5.6  9.1  2.50  9.09  6.24  51 1009.5  25.9  29.0 999.0 99.0
97 12 01 08  79  5.3  7.8  2.20 11.11  6.03 139 1010.3  25.3  29.0 999.0 99.0
97 12 01 09 249  2.5  3.7  2.34 10.00  5.94  75 1010.7  24.5  28.4 999.0 99.0
97 12 01 10 270  5.9  8.4  2.40  9.09  6.13  64 1009.7  25.0  28.2 999.0 99.0
97 12 01 11 292  7.7  8.9  2.44 11.11  6.26 121 1008.6  25.2  28.5 999.0 99.0
97 12 01 12 282  7.9  9.9  2.26  9.09  6.15  59 1008.1  26.1  28.9 999.0 99.0
97 12 01 13 284 10.6 13.0  2.24 10.00  6.15  97 1007.3  25.8  28.9 999.0 99.0
97 12 01 14 287 11.0 14.0  2.52 11.11  5.51 145 1007.4  25.2  29.0 999.0 99.0
97 12 01 15 289 12.7 15.3  2.75 10.00  5.62  80 1006.5  25.8  29.0 999.0 99.0
97 12 01 16 299 10.4 12.6  2.91  7.14  6.08 288 1007.5  26.6  29.0 999.0 99.0
97 12 01 17 308  9.6 11.4  2.56 10.00  5.76  58 1007.7  26.6  29.0 999.0 99.0
97 12 01 18 307  8.0  9.8  2.64  7.14  5.90 301 1008.4  26.8  29.0 999.0 99.0
97 12 01 19 308  7.9  9.6  2.39  7.14  5.91 296 1009.0  27.6  29.0 999.0 99.0
97 12 01 20 279  6.3  7.6  2.23  7.14  6.19 310 1009.0  27.7  29.0 999.0 99.0
97 12 01 21 280  7.0  8.5  2.30  9.09  6.47  51 1008.8  27.6  29.0 999.0 99.0
97 12 01 22 281  8.0  9.6  2.22 14.29  6.46 328 1007.7  27.6  29.0 999.0 99.0
97 12 01 23 270  8.5 10.1  2.32 14.29  6.56 317 1006.8  27.7  29.0 999.0 99.0
97 12 02 00 269  5.6  6.6  2.09 14.29  6.23 313 1006.3  27.3  29.0 999.0 99.0
97 12 02 01 273  7.9  9.3  2.24 14.29  6.69 331 1004.9  27.7  29.0 999.0 99.0
97 12 02 02 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
97 12 02 03 277  8.8 10.3  2.23  9.09  6.12  79 1004.8  28.1  29.0 999.0 99.0
97 12 02 04 275  8.4  9.9  2.24 10.00  6.33  87 1006.2  28.2  29.0 999.0 99.0
97 12 02 05 281  8.4 10.6  2.42 14.29  6.33 293 1006.3  28.4  29.0 999.0 99.0
97 12 02 06 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
97 12 02 07 278  8.0  9.6  2.37 14.29  6.62 315 1007.3  28.4  29.0 999.0 99.0
97 12 02 08 282  7.6  9.0 99.00 99.00 99.00 999 1007.5  28.5  29.0 999.0 99.0
97 12 02 09 283  7.5  9.5 99.00 99.00 99.00 999 1007.5  28.5  29.0 999.0 99.0
97 12 02 10 283  7.9  9.3  2.45  9.09  6.80  14 1007.2  28.9  29.0 999.0 99.0
97 12 02 11 282  7.2  8.9  2.36 10.00  6.34  83 1006.5  28.9  29.0 999.0 99.0
97 12 02 12 284  7.5  9.2  2.22 14.29  6.64 309 1005.7  28.5  29.0 999.0 99.0
97 12 02 13 280  6.8  8.3  2.22 10.00  6.74   9 1005.3  28.4  28.9 999.0 99.0
97 12 02 14 284  7.1  8.2  2.53  9.09  7.12  12 1004.9  28.4  28.9 999.0 99.0
97 12 02 15 291  5.8  6.9  2.38  9.09  7.06  38 1005.3  28.4  28.9 999.0 99.0
97 12 02 16 281  6.6  8.0  2.10  9.09  6.74 333 1006.3  28.5  28.9 999.0 99.0
97 12 02 17 277  5.8  7.1  2.37 14.29  7.30 322 1007.1  28.9  28.9 999.0 99.0
97 12 02 18 270  5.4  6.2  2.45  9.09  7.15  83 1008.0  29.0  28.9 999.0 99.0
97 12 02 19 275  4.5  5.7  2.53  9.09  7.38 316 1008.0  28.9  29.0 999.0 99.0
97 12 02 20 277  4.1  5.1  2.55  9.09  7.16 331 1008.1  29.0  29.0 999.0 99.0
97 12 02 21 268  4.9  6.0  2.47  8.33  7.22 247 1007.2  29.0  29.0 999.0 99.0
97 12 02 22 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
97 12 02 23 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
97 12 03 00 302  2.8  4.2  2.37  8.33  7.18 271 1004.9  27.6  29.0 999.0 99.0
97 12 03 01 304  3.7  4.8  2.48  9.09  7.37 340 1004.0  28.0  29.0 999.0 99.0
97 12 03 02 287  3.6  4.3  2.46 10.00  7.62 330 1004.3  28.1  29.0 999.0 99.0
97 12 03 03 272  3.4  4.4  2.49  9.09  7.63 284 1005.0  28.1  29.0 999.0 99.0
97 12 03 04 289  2.7  4.1  2.53 10.00  7.74 312 1005.6  28.2  29.0 999.0 99.0
97 12 03 05 298  2.0  2.9  2.46  9.09  7.46 326 1006.2  28.2  29.2 999.0 99.0
97 12 03 06 310  2.1  2.8  2.74  9.09  7.97 238 1006.7  28.4  29.2 999.0 99.0
97 12 03 07 312  3.5  9.1  2.38  9.09  7.49 240 1007.6  28.5  29.2 999.0 99.0
97 12 03 08 247  8.4 10.0  2.70 10.00  7.07 250 1008.7  24.6  29.0 999.0 99.0
97 12 03 09 275  6.3  7.7  2.65  9.09  7.45 286 1008.6  25.2  29.1 999.0 99.0
97 12 03 10 253  9.9 12.6  2.49 10.00  7.00 249 1008.5  25.4  29.0 999.0 99.0
97 12 03 11 272  7.0  8.7  2.76 10.00  7.23 254 1008.6  25.8  29.1 999.0 99.0
97 12 03 12 281  6.3  7.6  2.90  9.09  7.29 266 1007.9  26.1  29.2 999.0 99.0
97 12 03 13 286  4.9  6.3  2.65 10.00  7.25 251 1007.2  26.6  29.2 999.0 99.0
97 12 03 14 315  4.5  6.4  2.64 10.00  7.39 266 1007.1  26.5  29.2 999.0 99.0
97 12 03 15 329  5.0  6.2  2.46 10.00  7.44 266 1007.4  26.6  29.2 999.0 99.0
97 12 03 16 325  5.4  7.1  2.52 10.00  7.49 284 1007.7  26.7  29.2 999.0 99.0
97 12 03 17 283  7.5  9.4  2.35 10.00  7.56 297 1007.9  26.6  29.2 999.0 99.0
97 12 03 18 272  6.4  8.4  2.62  9.09  7.38 280 1007.9  26.8  29.2 999.0 99.0
97 12 03 19 279  6.8  7.9  2.55 10.00  7.31 269 1007.8  27.4  29.2 999.0 99.0
97 12 03 20 277  7.8  9.7  2.45  9.09  7.13 281 1008.0  27.8  29.2 999.0 99.0
97 12 03 21 265  8.9 10.6  2.46 10.00  6.82 262 1008.3  28.2  29.2 999.0 99.0
97 12 03 22 259  9.5 11.4  2.48 10.00  6.61 279 1008.0  27.5  29.2 999.0 99.0
97 12 03 23 269 11.2 13.3  2.55 10.00  6.40 271 1006.9  27.6  29.2 999.0 99.0
97 12 04 00 263  9.6 11.9  2.66  9.09  6.24 248 1006.2  27.6  29.2 999.0 99.0
97 12 04 01 268  8.6 10.8  2.57  9.09  6.12 217 1005.6  27.7  29.2 999.0 99.0
97 12 04 02 257  8.4 10.3  2.68  6.67  6.59 271 1005.3  27.6  29.2 999.0 99.0
97 12 04 03 257  7.1  8.7  2.69  9.09  6.52 295 1005.7  27.7  29.2 999.0 99.0
97 12 04 04 251  7.2  8.8  2.71 10.00  6.54 267 1006.3  27.7  29.2 999.0 99.0
97 12 04 05 253  5.4  7.1  2.69 10.00  6.83 279 1006.4  27.7  29.2 999.0 99.0
97 12 04 06 285  5.1  6.3  2.46  9.09  6.66 256 1006.4  28.0  29.2 999.0 99.0
97 12 04 07 291  5.1  6.1  2.43  9.09  6.75 266 1006.5  28.1  29.2 999.0 99.0
97 12 04 08 308  4.0  5.1  2.41  9.09  6.99 259 1007.1  28.2  29.2 999.0 99.0
97 12 04 09 291  3.7  4.8  2.22  9.09  7.08 253 1007.1  28.2  29.2 999.0 99.0
97 12 04 10 261  3.4  4.6  2.22  9.09  7.17 265 1007.2  28.2  29.2 999.0 99.0
97 12 04 11 267  3.4  4.2  2.26  9.09  7.19 254 1006.5  28.2  29.2 999.0 99.0
97 12 04 12 280  3.8  4.8  2.13 10.00  7.00 247 1006.3  28.2  29.2 999.0 99.0
97 12 04 13 277  3.4  4.2  2.21  9.09  6.99 255 1005.8  28.2  29.2 999.0 99.0
97 12 04 14 294  1.7  3.1  2.23  9.09  7.20 284 1006.0  28.2  29.2 999.0 99.0
97 12 04 15 305  2.4  3.1 99.00 99.00 99.00 999 1006.2  28.2  29.2 999.0 99.0
97 12 04 16 303  3.0  4.1  2.08  9.09  7.49 262 1006.3  28.2  29.2 999.0 99.0
97 12 04 17 305  2.7  3.6  2.11  9.09  7.56 296 1007.0  28.2  29.2 999.0 99.0
97 12 04 18 306  1.9  2.7  2.33  9.09  7.76 266 1007.6  28.5  29.2 999.0 99.0
97 12 04 19 311   .6  1.6  2.22  9.09  7.62 280 1007.5  29.0  29.2 999.0 99.0
97 12 04 20  31   .7  1.6  2.31  9.09  7.75 284 1007.3  29.8  29.7 999.0 99.0
97 12 04 21  33  1.2  2.1  2.09  9.09  7.77  16 1006.8  29.6  30.0 999.0 99.0
97 12 04 22  80  2.2  3.6  2.06 10.00  7.69  47 1006.3  29.2  30.0 999.0 99.0
97 12 04 23  73  2.0  2.9  2.13  9.09  7.65 315 1005.5  29.0  30.1 999.0 99.0
97 12 05 00  75  2.2  3.3  1.90  9.09  7.53 292 1004.8  29.2  30.2 999.0 99.0
97 12 05 01  93   .5  1.3  2.02  9.09  8.02 271 1004.8  29.7  30.5 999.0 99.0
97 12 05 02 248   .3  1.2  1.94  9.09  7.78 291 1004.7  30.5  30.5 999.0 99.0
97 12 05 03  88   .7  1.7  1.88  9.09  8.05 141 1005.0  30.0  30.5 999.0 99.0
97 12 05 04 125   .4  1.4  2.13  9.09  8.51 231 1005.6  29.4  30.1 999.0 99.0
97 12 05 05  89   .4  1.3  2.10  9.09  8.27   4 1006.4  29.0  30.0 999.0 99.0
97 12 05 06  89   .7  1.6  1.90  9.09  8.47 273 1007.3  29.0  29.8 999.0 99.0
97 12 05 07  56  1.6  2.7  2.29 14.29  9.15 309 1008.0  29.0  29.7 999.0 99.0
97 12 05 08   2  2.2 99.0 99.00 99.00 99.00 999 1008.4  28.5  29.7 999.0 99.0
97 12 05 09   8   .8  1.6  2.17  9.09  8.62 355 1008.2  28.7  29.2 999.0 99.0
97 12 05 10  58   .2  1.2  2.15 14.29  8.32 291 1008.0  28.5  29.2 999.0 99.0
97 12 05 11  70   .3   .9  2.20 14.29  8.64 314 1007.3  28.5  29.2 999.0 99.0
97 12 05 12 242   .4  1.1  2.35  9.09  8.80 347 1006.9  28.4  29.2 999.0 99.0
97 12 05 13 144  1.7  3.3  2.25 14.29  8.95 328 1006.3  28.4  29.2 999.0 99.0
97 12 05 14  89  4.0  5.1  2.35  9.09  8.85  25 1005.5  28.4  29.2 999.0 99.0
97 12 05 15  87  4.7  6.0  2.63 12.50  9.22 322 1005.3  28.5  29.2 999.0 99.0
97 12 05 16 101  4.7  6.2  2.44 10.00  8.80 312 1005.6  28.4  29.2 999.0 99.0
97 12 05 17  98  5.2  6.3  2.61 10.00  8.73  49 1005.8  28.9  29.2 999.0 99.0
97 12 05 18  91  5.2  6.3  2.38  9.09  8.51  57 1006.3  29.0  29.2 999.0 99.0
97 12 05 19  91  4.9  6.1  2.51 10.00  8.88 358 1006.4  29.1  29.2 999.0 99.0
97 12 05 20  90  4.9  6.3  2.55 10.00  8.24 301 1006.6  29.0  29.2 999.0 99.0
97 12 05 21 101  4.2  5.4  2.61  9.09  8.31  15 1006.3  29.0  29.2 999.0 99.0
97 12 05 22  94  4.3  5.5  2.60 10.00  8.57 313 1005.7  29.0  29.2 999.0 99.0
97 12 05 23  84  4.4  5.3  2.41 10.00  8.29 315 1004.9  29.0  29.7 999.0 99.0
97 12 06 00  67  4.2  5.2  2.45 11.11  8.41 321 1004.1  29.0  29.7 999.0 99.0
97 12 06 01  86  4.4  5.6  2.38 10.00  8.39 322 1003.7  29.0  29.7 999.0 99.0
97 12 06 02  97  3.3  4.7  2.36  9.09  8.30 349 1003.5  29.0  29.3 999.0 99.0
97 12 06 03 101  3.4  4.4  2.35 11.11  8.78 322 1004.1  29.0  29.2 999.0 99.0
97 12 06 04  97  3.1  4.1  2.52 10.00  8.88 353 1004.7  29.0  29.2 999.0 99.0
97 12 06 05 106  3.0  4.2  2.35 11.11  8.60 324 1005.4  29.0  29.2 999.0 99.0
97 12 06 06 100  3.0  3.8  2.39 10.00  8.62 303 1006.0  29.0  29.2 999.0 99.0
97 12 06 07 110  3.4  4.3  2.47 12.50  8.64 313 1006.6  29.0  29.2 999.0 99.0
97 12 06 08  99  4.1  5.7  2.37  9.09  8.36   7 1007.0  29.0  29.0 999.0 99.0
97 12 06 09  76  5.4  6.7  2.46 10.00  8.25  65 1006.7  29.0  29.0 999.0 99.0
97 12 06 10  86  5.4  6.7  2.27 11.11  7.70 341 1006.7  28.9  29.0 999.0 99.0
97 12 06 11  73  5.2  6.5  2.47 10.00  8.02  22 1006.1  28.9  29.0 999.0 99.0
97 12 06 12  77  5.4  6.5  2.41  9.09  8.09  15 1005.5  28.9  29.0 999.0 99.0
97 12 06 13  77  5.4  6.7  2.30  9.09  7.73 165 1005.0  28.9  29.0 999.0 99.0
97 12 06 14  71  5.5  6.7  2.27 10.00  7.94  33 1004.8  28.6  29.0 999.0 99.0
97 12 06 15  74  5.5  6.8  2.23 12.50  7.79 331 1005.1  28.9  29.0 999.0 99.0
97 12 06 16  76  5.3  6.3  2.38 11.11  8.15 352 1005.9  28.9  29.0 999.0 99.0
97 12 06 17  82  4.8  5.8  2.44 10.00  8.41  56 1006.4  29.0  29.0 999.0 99.0
97 12 06 18  69  5.0  6.3  2.40 10.00  8.30  38 1007.2  29.2  29.0 999.0 99.0
97 12 06 19  72  5.0  6.2  2.49  9.09  8.24  42 1007.6  29.3  29.0 999.0 99.0
97 12 06 20  67  4.4  5.4  2.57 11.11  8.51   6 1007.7  29.3  29.0 999.0 99.0
97 12 06 21  70  4.2  5.5  2.31 10.00  8.13  59 1007.1  29.2  29.2 999.0 99.0
97 12 06 22  71  4.4  5.7  2.40 12.50  8.57 355 1006.6  29.2  29.2 999.0 99.0
97 12 06 23  71  4.2  5.5  2.81 12.50  8.99 351 1005.7  29.2  29.2 999.0 99.0
97 12 07 00  69  5.1  6.2  2.60 11.11  8.66   6 1004.6  29.2  29.2 999.0 99.0
97 12 07 01  68  5.2  6.5  2.71 11.11  9.00   7 1004.1  29.2  29.2 999.0 99.0
97 12 07 02  66  4.7  6.2  2.48 11.11  8.71   4 1004.4  29.2  29.2 999.0 99.0
97 12 07 03  62  5.1  6.7  2.93 11.11  9.15   8 1004.7  29.2  29.2 999.0 99.0
97 12 07 04  68  7.0  8.2  2.78 11.11  8.63   8 1004.9  29.2  29.2 999.0 99.0
97 12 07 05 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
97 12 07 06  74  6.6  8.0  2.64 11.11  8.07   6 1006.4  29.2  29.0 999.0 99.0
97 12 07 07  72  6.0  7.3  2.99 11.11  8.54   8 1007.0  29.2  29.0 999.0 99.0
97 12 07 08  74  6.5  7.7  2.75 11.11  8.26 359 1007.1  29.2  29.0 999.0 99.0
97 12 07 09  79  5.4  6.7  2.61 10.00  8.22  17 1007.2  29.1  29.0 999.0 99.0
97 12 07 10  76  5.5  6.8  2.61 11.11  7.97   5 1007.1  29.0  29.0 999.0 99.0
97 12 07 11  80  4.7  6.0  2.38 12.50  7.84 354 1006.4  29.0  29.0 999.0 99.0
97 12 07 12  79  4.3  5.5  2.67 11.11  8.21   2 1005.9  28.9  29.0 999.0 99.0
97 12 07 13  78  4.7  5.6  2.72 11.11  8.57   6 1005.7  28.9  29.0 999.0 99.0
97 12 07 14  88  4.7  5.8  2.50 10.00  8.20  46 1005.9  28.9  29.0 999.0 99.0
97 12 07 15  79  5.3  6.3  2.35 11.11  8.28   5 1006.3  28.9  29.0 999.0 99.0
97 12 07 16  77  5.2  6.4  2.68 10.00  8.49  36 1006.9  28.9  29.0 999.0 99.0
97 12 07 17  74  5.8  7.1  2.37 10.00  8.01  50 1007.8  29.0  29.0 999.0 99.0
97 12 07 18  79  5.1  6.3  2.70 10.00  8.35  40 1008.7  29.2  29.0 999.0 99.0
97 12 07 19  79  4.3  5.4  2.46 11.11  8.33   2 1009.0  29.2  29.0 999.0 99.0
97 12 07 20  67  4.3  5.8  2.65 11.11  8.13   6 1008.7  29.2  29.0 999.0 99.0
97 12 07 21  67  4.4  5.6  2.40 10.00  8.19  11 1008.0  29.2  29.1 999.0 99.0
97 12 07 22  66  4.5  5.7  2.31 10.00  8.00  19 1007.7  29.2  29.2 999.0 99.0
97 12 07 23  64  3.8  4.9  2.37 10.00  7.94  25 1007.2  29.2  29.2 999.0 99.0
97 12 08 00  69  3.3  4.1  2.56  9.09  8.03 359 1006.5  29.2  29.2 999.0 99.0
97 12 08 01  73  3.5  4.4  2.40 10.00  8.14  20 1006.0  29.2  29.2 999.0 99.0
97 12 08 02  69  3.7  4.7  2.44 10.00  8.20  16 1006.1  29.2  29.2 999.0 99.0
97 12 08 03  82  3.8  5.0  2.36 10.00  8.23  12 1006.6  29.2  29.2 999.0 99.0
97 12 08 04  58  4.3  5.5  2.31  9.09  8.29  50 1007.3  29.2  29.2 999.0 99.0
97 12 08 05  65  4.4  5.7  2.44  9.09  8.36 346 1008.0  29.2  29.2 999.0 99.0
97 12 08 06  67  4.2  5.4  2.49  9.09  8.30  34 1008.7  29.2  29.2 999.0 99.0
97 12 08 07  67  4.9  5.9  2.54 10.00  8.47  16 1009.3  29.2  29.2 999.0 99.0
97 12 08 08  70  4.5  5.5  2.30  9.09  7.97  21 1009.5  29.2  29.2 999.0 99.0
97 12 08 09  70  4.0  5.1  2.36 11.11  7.93   5 1009.5  29.2  29.1 999.0 99.0
97 12 08 10  68  3.7  4.8  2.52 10.00  8.15  30 1008.8  29.1  29.0 999.0 99.0
97 12 08 11  62  4.1  5.3  2.40 10.00  8.13  16 1008.1  29.0  29.0 999.0 99.0
97 12 08 12  55  4.0  5.1  2.44  9.09  7.95  44 1007.8  29.0  29.2 999.0 99.0
97 12 08 13  61  4.9  6.0  2.34 10.00  7.89  17 1007.2  29.0  29.2 999.0 99.0
97 12 08 14  64  4.4  5.6  2.44  9.09  8.22  14 1007.7  29.0  29.2 999.0 99.0
97 12 08 15  65  4.0  5.4  2.44 11.11  8.03   5 1008.0  29.0  29.2 999.0 99.0
97 12 08 16  57  5.2  6.3  2.49 10.00  8.27  15 1008.6  29.2  29.2 999.0 99.0
97 12 08 17  55  6.1  7.9  2.38 10.00  7.94  20 1009.3  29.0  29.2 999.0 99.0
97 12 08 18  70  4.9  6.1  2.32 10.00  8.09  15 1009.7  29.2  29.2 999.0 99.0
97 12 08 19  65  5.2  6.9  2.33  9.09  7.73  19 1010.2  29.2  29.2 999.0 99.0
97 12 08 20  62  5.1  6.3  2.38 10.00  7.67  28 1010.2  29.4  29.2 999.0 99.0
97 12 08 21  65  5.8  6.7  2.44 10.00  7.76  13 1010.0  29.7  29.2 999.0 99.0
97 12 08 22  77  6.4  7.7  2.22 10.00  7.42  21 1009.3  29.7  29.2 999.0 99.0
97 12 08 23  61  5.3  6.6  2.44  9.09  7.56  11 1008.6  29.2  29.2 999.0 99.0
97 12 09 00  62  6.2  7.6  2.26  9.09  7.61  23 1007.7  29.2  29.2 999.0 99.0
97 12 09 01  58  6.7  8.1  2.31 10.00  7.35   5 1007.1  29.2  29.2 999.0 99.0
97 12 09 02  65  5.3  6.5 99.00 99.00 99.00 999 1007.1  29.2  29.2 999.0 99.0
97 12 09 03 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
97 12 09 04  60  6.7  8.1  2.25 10.00  7.07  11 1008.4  29.7  29.2 999.0 99.0
97 12 09 05  66  6.7  7.7  2.16 10.00  6.98  11 1008.9  29.5  29.2 999.0 99.0
97 12 09 06  61  7.2  8.4  2.37  9.09  7.27   9 1009.6  29.2  29.2 999.0 99.0
97 12 09 07  61  6.4  7.6 99.00 99.00 99.00 999 1010.2  29.2  29.2 999.0 99.0
97 12 09 08  60  6.1  7.2  2.37 10.00  7.26  10 1010.3  29.2  29.2 999.0 99.0
97 12 09 09  59  6.0  7.1  2.33 10.00  7.11  24 1010.2  29.2  29.2 999.0 99.0
97 12 09 10   8  5.7  7.0  2.37  9.09  7.30  15 1010.0  28.4  29.2 999.0 99.0
97 12 09 11  21  4.8  5.9  2.29 10.00  7.02  12 1009.4  28.4  29.2 999.0 99.0
97 12 09 12  31  4.8  6.3  2.25 10.00  6.76   4 1008.9  28.5  29.2 999.0 99.0
97 12 09 13  23  5.3  6.6  2.20  9.09  7.05  17 1008.8  28.9  29.2 999.0 99.0
97 12 09 14  64  4.4  6.1  2.33  9.09  7.05  34 1008.6  28.2  29.2 999.0 99.0
97 12 09 15  52  4.1  5.0  2.21 10.00  7.16  18 1008.9  28.6  29.2 999.0 99.0
97 12 09 16  49  3.5  4.7  2.50 10.00  7.58  17 1009.5  28.4  29.2 999.0 99.0
97 12 09 17  49  4.1  5.5  2.24 10.00  7.50  26 1010.2  28.4  29.2 999.0 99.0
97 12 09 18  62  4.8  5.8  2.46  8.33  7.72  29 1010.5  29.2  29.2 999.0 99.0
97 12 09 19  78  4.4  5.5  2.29 10.00  7.54  14 1011.0  29.2  29.2 999.0 99.0
97 12 09 20  67  4.6  5.5  2.14 10.00  7.44  19 1010.6  29.2  29.2 999.0 99.0
97 12 09 21  68  4.3  5.2  2.38 10.00  7.72  20 1009.6  29.2  29.2 999.0 99.0
97 12 09 22  79  5.0  6.2  2.43 10.00  7.70  23 1009.0  29.2  29.2 999.0 99.0
97 12 09 23  77  5.1  6.2  2.19 10.00  7.70   6 1007.9  29.2  29.2 999.0 99.0
97 12 10 00  62  5.6  6.6  2.16 10.00  7.50   9 1007.1  29.2  29.7 999.0 99.0
97 12 10 01  69  6.1  7.3  2.15  9.09  7.56  18 1006.4  29.2  29.7 999.0 99.0
97 12 10 02  83  5.8  7.0  2.35  9.09  7.67  19 1006.5  29.2  29.7 999.0 99.0
97 12 10 03  74  6.3  7.4  2.11  9.09  7.32  11 1007.1  29.2  29.2 999.0 99.0
97 12 10 04  71  5.9  7.1  2.29 10.00  7.72  19 1008.0  29.2  29.2 999.0 99.0
97 12 10 05  74  5.4  6.5  2.19  9.09  7.49  28 1008.7  29.2  29.2 999.0 99.0
97 12 10 06  75  5.7  6.7  2.07 10.00  7.18  16 1009.3  29.2  29.2 999.0 99.0
97 12 10 07  80  5.1  6.2  2.21 10.00  7.51  20 1009.9  29.2  29.2 999.0 99.0
97 12 10 08  80  5.5  6.7  2.13 10.00  7.65  29 1010.0  29.2  29.2 999.0 99.0
97 12 10 09  87  5.3  6.1  2.12 12.50  7.51  12 1009.7  29.2  29.2 999.0 99.0
97 12 10 10  90  5.4  6.2  2.06  8.33  7.52  33 1009.3  29.2  29.2 999.0 99.0
97 12 10 11  82  4.7  5.6  2.14  9.09  7.59  17 1008.7  29.2  29.2 999.0 99.0
97 12 10 12  84  4.2  5.2  1.97 12.50  7.44  10 1008.1  29.2  29.2 999.0 99.0
97 12 10 13  78  4.3  5.1  2.23 10.00  7.98  22 1007.7  29.2  29.2 999.0 99.0
97 12 10 14  71  4.4  5.1  2.02 10.00  7.51  18 1007.8  29.2  29.2 999.0 99.0
97 12 10 15  82  3.9  4.9  2.00 10.00  7.58  23 1008.0  29.1  29.2 999.0 99.0
97 12 10 16  87  5.0  5.9  2.14 12.50  7.82   4 1008.6  29.2  29.2 999.0 99.0
97 12 10 17  84  4.3  5.1  2.09 10.00  7.68  21 1009.5  29.2  29.2 999.0 99.0
97 12 10 18  78  3.8  4.7  1.88 10.00  7.31  27 1010.2  29.2  29.0 999.0 99.0
97 12 10 19  75  3.4  4.3  2.05  9.09  7.75  25 1010.6  29.7  29.2 999.0 99.0
97 12 10 20  81  4.1  4.8  2.02  9.09  7.51  33 1010.3  29.7  29.2 999.0 99.0
97 12 10 21  82  3.7  4.4  1.72 10.00  7.16  34 1010.2  29.7  29.2 999.0 99.0
97 12 10 22  78  3.7  4.5  2.11  9.09  7.75  38 1009.5  29.8  29.2 999.0 99.0
97 12 10 23  92  2.5  3.2  1.93  9.09  7.35  33 1008.9  29.7  29.7 999.0 99.0
97 12 11 00  59  3.3  3.8 99.00 99.00 99.00 999 1007.9  29.2  29.7 999.0 99.0
97 12 11 01  71  4.1  4.8  1.78  9.09  7.42  31 1007.4  29.2  29.7 999.0 99.0
97 12 11 02  63  4.7  5.3  1.93  9.09  7.38  22 1007.2  28.9  29.3 999.0 99.0
97 12 11 03  78  3.4  4.2  1.99  9.09  7.58  38 1008.0  28.9  29.3 999.0 99.0
97 12 11 04  78  2.6  3.0  2.05 10.00  7.58  37 1009.4  29.2  29.2 999.0 99.0
97 12 11 05  34  2.9  3.8  1.83  9.09  7.30  32 1009.5  29.0  29.2 999.0 99.0
97 12 11 06  30  3.0  3.8  1.77 10.00  7.56  20 1010.2  29.0  29.2 999.0 99.0
97 12 11 07  39  3.7  4.6  1.93  8.33  7.65  19 1011.0  29.0  29.2 999.0 99.0
97 12 11 08  35  3.7  4.8  1.73  9.09  7.49  34 1010.5  29.2  29.2 999.0 99.0
97 12 11 09  49  3.3  4.6 99.00 99.00 99.00 999 1010.4  28.4  29.2 999.0 99.0
97 12 11 10  52  3.9  4.7  1.88  8.33  7.61  30 1010.2  28.9  29.2 999.0 99.0
97 12 11 11  23  4.2  5.2  1.77  9.09  7.65  40 1009.6  29.0  29.2 999.0 99.0
97 12 11 12  11  4.3  5.4  1.70  9.09  7.56  28 1008.9  29.0  29.2 999.0 99.0
97 12 11 13  22  4.4  5.4  1.72  9.09  7.34  46 1008.7  29.0  29.2 999.0 99.0
97 12 11 14  35  4.6  5.5  1.79  9.09  7.33  40 1008.6  28.9  29.2 999.0 99.0
97 12 11 15  49  6.1  7.1  1.67 10.00  7.19  44 1008.7  28.6  29.2 999.0 99.0
97 12 11 16  38  5.3  6.4  1.75  9.09  7.15  70 1009.5  28.9  29.0 999.0 99.0
97 12 11 17  50  4.2  4.9  1.59  9.09  6.68  66 1010.2  28.9  29.1 999.0 99.0
97 12 11 18  28  3.0  3.8  1.67  9.09  7.25  67 1010.4  29.0  29.2 999.0 99.0
97 12 11 19  25  4.0  4.7  1.68  9.09  7.02  54 1010.9  29.0  29.2 999.0 99.0
97 12 11 20  34  4.9  5.8  1.78 14.29  7.53 328 1010.3  29.0  29.2 999.0 99.0
97 12 11 21  35  4.3  5.4  1.67  8.33  7.13  61 1010.2  29.0  29.2 999.0 99.0
97 12 11 22  44  4.3  5.2  1.75 10.00  7.39  60 1009.6  29.2  29.2 999.0 99.0
97 12 11 23  50  4.0  4.8  1.83 10.00  7.32  31 1009.1  29.2  29.2 999.0 99.0
97 12 12 00  38  3.8  4.9  1.86  9.09  7.61  52 1008.6  29.2  29.2 999.0 99.0
