#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2008 06 18 04 50  66  5.4  6.5 99.00 99.00 99.00 999 1010.4  26.5  26.7 999.0 99.0 99.00
2008 06 18 05 50  80  6.1  7.4 99.00 99.00 99.00 999 1011.0  26.4  26.7 999.0 99.0 99.00
2008 06 18 06 50  87  5.9  7.2 99.00 99.00 99.00 999 1011.6  26.4  26.6 999.0 99.0 99.00
2008 06 18 07 50  73  5.4  6.6 99.00 99.00 99.00 999 1012.0  26.1  26.6 999.0 99.0 99.00
2008 06 18 08 50  90  5.6  6.9 99.00 99.00 99.00 999 1012.0  25.8  26.6 999.0 99.0 99.00
2008 06 18 09 50  86  6.5  7.9 99.00 99.00 99.00 999 1011.9  26.6  26.6 999.0 99.0 99.00
2008 06 18 10 50  85  6.3  7.9 99.00 99.00 99.00 999 1011.2  26.4  26.6 999.0 99.0 99.00
2008 06 18 11 50  91  5.8  7.0 99.00 99.00 99.00 999 1010.5  26.3  26.6 999.0 99.0 99.00
2008 06 18 12 50  92  5.5  6.7 99.00 99.00 99.00 999 1010.1  26.2  26.5 999.0 99.0 99.00
2008 06 18 13 50  81  5.0  6.3 99.00 99.00 99.00 999 1010.0  26.2  26.5 999.0 99.0 99.00
2008 06 18 14 50  89  5.9  7.2 99.00 99.00 99.00 999 1010.0  26.2  26.5 999.0 99.0 99.00
2008 06 18 15 50  95  5.8  7.0 99.00 99.00 99.00 999 1010.5  26.2  26.5 999.0 99.0 99.00
2008 06 18 16 50  95  5.5  6.5 99.00 99.00 99.00 999 1010.9  26.3  26.5 999.0 99.0 99.00
2008 06 18 17 50  90  5.8  6.8 99.00 99.00 99.00 999 1011.6  26.5  26.5 999.0 99.0 99.00
2008 06 18 18 50  91  5.5  6.7 99.00 99.00 99.00 999 1012.1  26.5  26.6 999.0 99.0 99.00
2008 06 18 19 50 102  6.4  7.7 99.00 99.00 99.00 999 1012.1  26.5  26.6 999.0 99.0 99.00
2008 06 18 20 50  97  6.2  7.5 99.00 99.00 99.00 999 1011.8  26.5  26.6 999.0 99.0 99.00
2008 06 18 21 50  95  5.9  7.2 99.00 99.00 99.00 999 1011.6  26.5  26.7 999.0 99.0 99.00
2008 06 18 22 50  98  6.2  7.3 99.00 99.00 99.00 999 1011.0  26.5  26.7 999.0 99.0 99.00
2008 06 18 23 50  97  6.1  7.2 99.00 99.00 99.00 999 1010.3  26.5  26.8 999.0 99.0 99.00
2008 06 19 00 50  96  5.6  6.7 99.00 99.00 99.00 999 1009.7  26.6  26.8 999.0 99.0 99.00
2008 06 19 01 50 106  6.6  7.6 99.00 99.00 99.00 999 1009.3  26.7  26.8 999.0 99.0 99.00
2008 06 19 02 50 108  5.4  6.3 99.00 99.00 99.00 999 1009.2  26.6  26.8 999.0 99.0 99.00
2008 06 19 03 50 114  6.5  7.4 99.00 99.00 99.00 999 1009.6  26.6  26.7 999.0 99.0 99.00
2008 06 19 04 50 112  6.2  7.7 99.00 99.00 99.00 999 1010.3  26.5  26.7 999.0 99.0 99.00
2008 06 19 05 50 108  5.3  6.2 99.00 99.00 99.00 999 1011.0  26.5  26.6 999.0 99.0 99.00
2008 06 19 06 50 124  5.9  7.0 99.00 99.00 99.00 999 1011.4  26.6  26.6 999.0 99.0 99.00
2008 06 19 07 50 115  5.5  6.4 99.00 99.00 99.00 999 1011.7  26.5  26.6 999.0 99.0 99.00
2008 06 19 08 50  96  6.0  7.1 99.00 99.00 99.00 999 1011.8  25.2  26.6 999.0 99.0 99.00
2008 06 19 09 50 107  5.6  6.7 99.00 99.00 99.00 999 1011.5  26.3  26.6 999.0 99.0 99.00
2008 06 19 10 50 107  5.7  7.1 99.00 99.00 99.00 999 1010.9  26.5  26.6 999.0 99.0 99.00
2008 06 19 11 50 106  6.0  7.5 99.00 99.00 99.00 999 1010.3  26.4  26.6 999.0 99.0 99.00
2008 06 19 12 50 107  5.3  6.4 99.00 99.00 99.00 999 1009.9  26.4  26.5 999.0 99.0 99.00
2008 06 19 13 50 119  5.0  6.4 99.00 99.00 99.00 999 1009.6  26.3  26.5 999.0 99.0 99.00
2008 06 19 14 50 126  4.7  6.1 99.00 99.00 99.00 999 1009.5  26.3  26.5 999.0 99.0 99.00
2008 06 19 15 50 120  5.7  6.7 99.00 99.00 99.00 999 1009.9  26.3  26.5 999.0 99.0 99.00
2008 06 19 16 50 119  5.0  5.8 99.00 99.00 99.00 999 1010.3  26.3  26.5 999.0 99.0 99.00
2008 06 19 17 50 121  4.9  5.8 99.00 99.00 99.00 999 1011.1  26.4  26.6 999.0 99.0 99.00
2008 06 19 18 50 126  4.8  5.9 99.00 99.00 99.00 999 1011.3  26.3  26.6 999.0 99.0 99.00
2008 06 19 19 50 128  4.9  6.0 99.00 99.00 99.00 999 1011.5  26.5  26.6 999.0 99.0 99.00
2008 06 19 20 50 127  6.7  8.0 99.00 99.00 99.00 999 1011.2  26.4  26.7 999.0 99.0 99.00
2008 06 19 21 50 119  5.6  6.8 99.00 99.00 99.00 999 1010.7  26.5  26.8 999.0 99.0 99.00
2008 06 19 22 50 136  6.8  7.9 99.00 99.00 99.00 999 1010.2  25.4  26.8 999.0 99.0 99.00
2008 06 19 23 50 129  7.0  8.3 99.00 99.00 99.00 999 1009.2  26.1  26.8 999.0 99.0 99.00
2008 06 20 00 50 129  6.3  7.6 99.00 99.00 99.00 999 1008.8  26.2  26.8 999.0 99.0 99.00
2008 06 20 01 50 127  6.1  7.4 99.00 99.00 99.00 999 1008.3  26.2  26.8 999.0 99.0 99.00
2008 06 20 02 50 134  5.6  6.9 99.00 99.00 99.00 999 1008.2  26.3  26.8 999.0 99.0 99.00
2008 06 20 03 50 124  5.7  7.1 99.00 99.00 99.00 999 1008.8  25.1  26.8 999.0 99.0 99.00
2008 06 20 04 50 127  5.4  6.3 99.00 99.00 99.00 999 1009.4  26.3  26.8 999.0 99.0 99.00
2008 06 20 05 50 115  5.4  6.6 99.00 99.00 99.00 999 1010.1  26.4  26.8 999.0 99.0 99.00
2008 06 20 06 50 116  4.6  5.4 99.00 99.00 99.00 999 1010.6  26.5  26.7 999.0 99.0 99.00
2008 06 20 07 50 113  4.1  5.3 99.00 99.00 99.00 999 1011.1  26.4  26.7 999.0 99.0 99.00
2008 06 20 08 50 109  4.4  5.0 99.00 99.00 99.00 999 1011.0  26.3  26.7 999.0 99.0 99.00
2008 06 20 09 50 113  4.1  5.0 99.00 99.00 99.00 999 1010.6  26.4  26.7 999.0 99.0 99.00
2008 06 20 10 50 114  4.7  5.7 99.00 99.00 99.00 999 1009.8  26.2  26.7 999.0 99.0 99.00
2008 06 20 11 50 107  5.0  6.3 99.00 99.00 99.00 999 1009.2  26.2  26.7 999.0 99.0 99.00
2008 06 20 12 50 103  5.2  6.1 99.00 99.00 99.00 999 1008.5  26.2  26.7 999.0 99.0 99.00
2008 06 20 13 50  93  5.6  6.7 99.00 99.00 99.00 999 1008.3  26.2  26.7 999.0 99.0 99.00
2008 06 20 14 50  86  5.3  6.6 99.00 99.00 99.00 999 1008.3  26.2  26.7 999.0 99.0 99.00
2008 06 20 15 50  93  6.3  7.4 99.00 99.00 99.00 999 1008.8  26.3  26.7 999.0 99.0 99.00
2008 06 20 16 50  94  6.5  7.5 99.00 99.00 99.00 999 1009.4  26.4  26.7 999.0 99.0 99.00
2008 06 20 17 50  97  5.9  7.6 99.00 99.00 99.00 999 1010.0  26.6  26.7 999.0 99.0 99.00
2008 06 20 18 50 106  5.8  6.9 99.00 99.00 99.00 999 1010.4  26.6  26.7 999.0 99.0 99.00
2008 06 20 19 50 101  5.6  6.8 99.00 99.00 99.00 999 1010.6  26.6  26.8 999.0 99.0 99.00
2008 06 20 20 50 101  6.4  8.1 99.00 99.00 99.00 999 1010.1  26.6  26.9 999.0 99.0 99.00
2008 06 20 21 50 107  5.2  6.9 99.00 99.00 99.00 999 1010.0  26.6  26.9 999.0 99.0 99.00
2008 06 20 22 50 103  4.9  5.8 99.00 99.00 99.00 999 1009.8  26.6  27.0 999.0 99.0 99.00
2008 06 20 23 50  93  5.1  6.3 99.00 99.00 99.00 999 1009.2  26.7  27.1 999.0 99.0 99.00
2008 06 21 00 50  86  4.9  5.9 99.00 99.00 99.00 999 1008.5  26.7  27.1 999.0 99.0 99.00
2008 06 21 01 50  92  5.7  6.9 99.00 99.00 99.00 999 1008.2  26.8  27.1 999.0 99.0 99.00
2008 06 21 02 50  95  5.3  6.4 99.00 99.00 99.00 999 1008.1  26.8  27.1 999.0 99.0 99.00
2008 06 21 03 50  93  5.4  6.2 99.00 99.00 99.00 999 1008.2  26.7  27.0 999.0 99.0 99.00
2008 06 21 04 50  94  5.8  6.6 99.00 99.00 99.00 999 1008.7  26.7  27.0 999.0 99.0 99.00
2008 06 21 05 50  79  5.6  6.7 99.00 99.00 99.00 999 1009.5  26.6  26.9 999.0 99.0 99.00
2008 06 21 06 50  82  5.3  6.2 99.00 99.00 99.00 999 1010.1  26.7  26.9 999.0 99.0 99.00
2008 06 21 07 50  82  6.3  7.6 99.00 99.00 99.00 999 1010.3  26.7  26.9 999.0 99.0 99.00
2008 06 21 08 50  85  6.4  7.8 99.00 99.00 99.00 999 1010.4  26.6  26.8 999.0 99.0 99.00
2008 06 21 09 50  86  5.7  6.8 99.00 99.00 99.00 999 1010.2  26.6  26.8 999.0 99.0 99.00
2008 06 21 10 50  86  5.7  6.9 99.00 99.00 99.00 999 1009.9  26.5  26.8 999.0 99.0 99.00
2008 06 21 11 50  87  4.9  6.2 99.00 99.00 99.00 999 1009.3  26.5  26.8 999.0 99.0 99.00
2008 06 21 12 50  95  5.7  7.1 99.00 99.00 99.00 999 1008.6  26.4  26.8 999.0 99.0 99.00
2008 06 21 13 50  97  6.1  7.2 99.00 99.00 99.00 999 1008.5  26.4  26.8 999.0 99.0 99.00
2008 06 21 14 50 100  5.8  7.0 99.00 99.00 99.00 999 1008.6  26.4  26.8 999.0 99.0 99.00
2008 06 21 15 50  98  6.5  8.1 99.00 99.00 99.00 999 1008.9  26.4  26.7 999.0 99.0 99.00
2008 06 21 16 50  93  6.8  8.1 99.00 99.00 99.00 999 1009.5  26.6  26.7 999.0 99.0 99.00
2008 06 21 17 50 101  7.3  8.4 99.00 99.00 99.00 999 1010.1  26.7  26.7 999.0 99.0 99.00
2008 06 21 18 50  92  6.8  8.1 99.00 99.00 99.00 999 1010.7  26.6  26.8 999.0 99.0 99.00
2008 06 21 19 50  91  6.3  7.5 99.00 99.00 99.00 999 1011.2  26.7  26.8 999.0 99.0 99.00
2008 06 21 20 50  88  6.6  7.6 99.00 99.00 99.00 999 1010.9  26.7  26.9 999.0 99.0 99.00
2008 06 21 21 50  90  6.1  7.0 99.00 99.00 99.00 999 1010.4  26.7  26.9 999.0 99.0 99.00
2008 06 21 22 50  90  6.1  7.2 99.00 99.00 99.00 999 1009.6  26.6  27.0 999.0 99.0 99.00
2008 06 21 23 50  95  6.0  7.0 99.00 99.00 99.00 999 1008.8  26.6  27.0 999.0 99.0 99.00
2008 06 22 00 50  93  5.2  6.5 99.00 99.00 99.00 999 1008.4  26.6  27.0 999.0 99.0 99.00
2008 06 22 01 50  85  5.5  6.8 99.00 99.00 99.00 999 1008.2  26.7  27.0 999.0 99.0 99.00
2008 06 22 02 50  97  5.5  6.7 99.00 99.00 99.00 999 1008.4  26.8  27.0 999.0 99.0 99.00
2008 06 22 03 50  93  5.8  6.8 99.00 99.00 99.00 999 1008.6  26.7  27.0 999.0 99.0 99.00
2008 06 22 04 50  84  5.2  6.1 99.00 99.00 99.00 999 1009.3  26.6  26.9 999.0 99.0 99.00
2008 06 22 05 50  80  5.6  7.0 99.00 99.00 99.00 999 1010.2  26.6  26.9 999.0 99.0 99.00
2008 06 22 06 50  84  6.0  7.0 99.00 99.00 99.00 999 1010.9  26.6  26.9 999.0 99.0 99.00
2008 06 22 07 50  91  5.9  7.2 99.00 99.00 99.00 999 1011.5  26.6  26.8 999.0 99.0 99.00
2008 06 22 08 50  86  5.5  6.5 99.00 99.00 99.00 999 1011.5  26.7  26.8 999.0 99.0 99.00
2008 06 22 09 50  93  5.8  6.9 99.00 99.00 99.00 999 1011.3  26.5  26.8 999.0 99.0 99.00
2008 06 22 10 50  98  5.2  6.4 99.00 99.00 99.00 999 1010.8  26.4  26.8 999.0 99.0 99.00
2008 06 22 11 50 106  5.8  6.7 99.00 99.00 99.00 999 1010.2  26.5  26.8 999.0 99.0 99.00
2008 06 22 12 50 106  5.9  6.9 99.00 99.00 99.00 999 1009.8  26.5  26.8 999.0 99.0 99.00
2008 06 22 13 50 107  5.3  6.5 99.00 99.00 99.00 999 1009.7  26.5  26.7 999.0 99.0 99.00
2008 06 22 14 50 117  5.6  6.7 99.00 99.00 99.00 999 1009.8  26.3  26.7 999.0 99.0 99.00
2008 06 22 15 50 117  5.0  6.0 99.00 99.00 99.00 999 1010.1  26.0  26.7 999.0 99.0 99.00
2008 06 22 16 50 125  5.2  6.8 99.00 99.00 99.00 999 1010.6  26.3  26.7 999.0 99.0 99.00
2008 06 22 17 50 129  5.1  6.7 99.00 99.00 99.00 999 1011.2  26.5  26.7 999.0 99.0 99.00
2008 06 22 18 50 130  6.0  7.1 99.00 99.00 99.00 999 1011.6  26.6  26.7 999.0 99.0 99.00
2008 06 22 19 50 122  5.0  6.2 99.00 99.00 99.00 999 1011.7  25.7  26.7 999.0 99.0 99.00
2008 06 22 20 50 124  7.0  8.8 99.00 99.00 99.00 999 1011.3  26.8  26.8 999.0 99.0 99.00
2008 06 22 21 50 129  7.1  8.4 99.00 99.00 99.00 999 1010.4  26.9  26.8 999.0 99.0 99.00
2008 06 22 22 50 129  7.2  8.6 99.00 99.00 99.00 999 1009.7  26.9  26.8 999.0 99.0 99.00
2008 06 22 23 50 126  5.0  6.3 99.00 99.00 99.00 999 1009.3  25.6  26.8 999.0 99.0 99.00
2008 06 23 00 50 133  6.9  8.0 99.00 99.00 99.00 999 1008.4  26.8  26.9 999.0 99.0 99.00
2008 06 23 01 50 131  6.8  8.4 99.00 99.00 99.00 999 1008.0  26.9  26.9 999.0 99.0 99.00
2008 06 23 02 50 126  6.2  7.9 99.00 99.00 99.00 999 1008.2  27.0  26.9 999.0 99.0 99.00
2008 06 23 03 50 126  6.4  8.0 99.00 99.00 99.00 999 1008.8  26.9  26.8 999.0 99.0 99.00
2008 06 23 04 50 118  5.8  7.0 99.00 99.00 99.00 999 1009.5  26.8  26.8 999.0 99.0 99.00
2008 06 23 05 50 124  5.6  6.7 99.00 99.00 99.00 999 1010.1  26.7  26.8 999.0 99.0 99.00
2008 06 23 06 50 114  4.9  6.0 99.00 99.00 99.00 999 1010.9  26.8  26.7 999.0 99.0 99.00
2008 06 23 07 50 112  7.3  8.9 99.00 99.00 99.00 999 1011.0  26.9  26.7 999.0 99.0 99.00
2008 06 23 08 50  95  7.0  8.4 99.00 99.00 99.00 999 1010.9  26.6  26.7 999.0 99.0 99.00
2008 06 23 09 50  85  5.3  6.3 99.00 99.00 99.00 999 1010.7  26.3  26.7 999.0 99.0 99.00
2008 06 23 10 50  98  5.6  6.5 99.00 99.00 99.00 999 1010.1  26.4  26.7 999.0 99.0 99.00
2008 06 23 11 50 103  4.9  6.3 99.00 99.00 99.00 999 1009.8  26.4  26.7 999.0 99.0 99.00
2008 06 23 12 50  92  7.0  8.2 99.00 99.00 99.00 999 1009.6  26.4  26.7 999.0 99.0 99.00
2008 06 23 13 50  99  6.0  7.0 99.00 99.00 99.00 999 1009.6  26.4  26.6 999.0 99.0 99.00
2008 06 23 14 50  95  5.7  7.3 99.00 99.00 99.00 999 1009.6  26.4  26.6 999.0 99.0 99.00
2008 06 23 15 50 103  6.7  8.1 99.00 99.00 99.00 999 1010.1  26.5  26.6 999.0 99.0 99.00
2008 06 23 16 50 113  5.6  6.7 99.00 99.00 99.00 999 1010.7  26.4  26.6 999.0 99.0 99.00
2008 06 23 17 50 114  5.6  6.5 99.00 99.00 99.00 999 1011.4  26.5  26.6 999.0 99.0 99.00
2008 06 23 18 50 121  5.9  6.9 99.00 99.00 99.00 999 1011.7  26.6  26.7 999.0 99.0 99.00
2008 06 23 19 50 127  5.1  6.2 99.00 99.00 99.00 999 1011.8  26.6  26.7 999.0 99.0 99.00
2008 06 23 20 50 121  5.5  6.6 99.00 99.00 99.00 999 1011.5  26.6  26.8 999.0 99.0 99.00
2008 06 23 21 50 130  5.2  6.3 99.00 99.00 99.00 999 1011.0  26.6  26.9 999.0 99.0 99.00
2008 06 23 22 50 125  4.7  6.0 99.00 99.00 99.00 999 1010.4  26.7  26.9 999.0 99.0 99.00
2008 06 23 23 50 130  4.5  5.6 99.00 99.00 99.00 999 1009.6  26.7  27.0 999.0 99.0 99.00
2008 06 24 00 50 134  4.8  5.9 99.00 99.00 99.00 999 1009.1  26.8  27.1 999.0 99.0 99.00
2008 06 24 01 50 138  5.2  6.1 99.00 99.00 99.00 999 1009.1  26.8  27.1 999.0 99.0 99.00
2008 06 24 02 50 133  4.8  5.8 99.00 99.00 99.00 999 1009.4  26.8  27.0 999.0 99.0 99.00
2008 06 24 03 50 136  4.8  5.7 99.00 99.00 99.00 999 1009.9  26.8  27.0 999.0 99.0 99.00
2008 06 24 04 50 140  4.2  5.3 99.00 99.00 99.00 999 1010.7  26.7  26.9 999.0 99.0 99.00
2008 06 24 05 50 137  4.7  5.8 99.00 99.00 99.00 999 1011.3  26.8  26.9 999.0 99.0 99.00
2008 06 24 06 50 147  6.2  7.3 99.00 99.00 99.00 999 1011.8  26.5  26.8 999.0 99.0 99.00
2008 06 24 07 50 149  5.4  6.4 99.00 99.00 99.00 999 1012.0  26.3  26.8 999.0 99.0 99.00
2008 06 24 08 50 132  4.2  5.1 99.00 99.00 99.00 999 1012.0  26.4  26.8 999.0 99.0 99.00
2008 06 24 09 50 135  4.3  5.1 99.00 99.00 99.00 999 1011.7  26.4  26.8 999.0 99.0 99.00
2008 06 24 10 50 127  5.7  6.8 99.00 99.00 99.00 999 1011.0  26.5  26.8 999.0 99.0 99.00
2008 06 24 11 50 135  4.7  5.6 99.00 99.00 99.00 999 1010.7  26.4  26.8 999.0 99.0 99.00
2008 06 24 12 50 136  4.5  5.4 99.00 99.00 99.00 999 1010.3  26.3  26.7 999.0 99.0 99.00
2008 06 24 13 50 127  4.2  5.3 99.00 99.00 99.00 999 1009.9  25.7  26.7 999.0 99.0 99.00
2008 06 24 14 50 107  2.7  4.2 99.00 99.00 99.00 999 1010.3  25.8  26.7 999.0 99.0 99.00
2008 06 24 15 50 104  3.0  3.9 99.00 99.00 99.00 999 1010.7  26.1  26.7 999.0 99.0 99.00
2008 06 24 16 50 130  5.0  6.2 99.00 99.00 99.00 999 1010.9  26.4  26.7 999.0 99.0 99.00
2008 06 24 17 50 120  5.3  6.5 99.00 99.00 99.00 999 1011.5  26.5  26.7 999.0 99.0 99.00
2008 06 24 18 50 122  6.2  7.5 99.00 99.00 99.00 999 1011.8  26.6  26.7 999.0 99.0 99.00
2008 06 24 19 50 118  5.9  7.0 99.00 99.00 99.00 999 1012.0  26.7  26.8 999.0 99.0 99.00
2008 06 24 20 50 128  5.3  6.4 99.00 99.00 99.00 999 1011.6  26.6  26.9 999.0 99.0 99.00
2008 06 24 21 50 132  5.3  6.3 99.00 99.00 99.00 999 1011.1  26.5  26.9 999.0 99.0 99.00
2008 06 24 22 50 136  4.7  6.1 99.00 99.00 99.00 999 1010.5  26.6  27.0 999.0 99.0 99.00
2008 06 24 23 50 125  4.4  5.4 99.00 99.00 99.00 999 1009.9  26.6  27.1 999.0 99.0 99.00
2008 06 25 00 50 125  4.5  5.2 99.00 99.00 99.00 999 1009.5  26.7  27.2 999.0 99.0 99.00
2008 06 25 01 50 116  4.0  5.1 99.00 99.00 99.00 999 1009.3  26.7  27.1 999.0 99.0 99.00
2008 06 25 02 50 105  4.0  4.9 99.00 99.00 99.00 999 1009.7  26.8  27.1 999.0 99.0 99.00
2008 06 25 03 50 116  4.1  5.0 99.00 99.00 99.00 999 1010.1  26.8  27.1 999.0 99.0 99.00
2008 06 25 04 50 116  4.8  5.6 99.00 99.00 99.00 999 1010.5  26.7  27.0 999.0 99.0 99.00
2008 06 25 05 50 106  5.5  6.3 99.00 99.00 99.00 999 1010.7  26.6  27.0 999.0 99.0 99.00
2008 06 25 06 50 101  4.5  5.4 99.00 99.00 99.00 999 1011.2  26.6  26.9 999.0 99.0 99.00
2008 06 25 07 50 100  4.7  5.7 99.00 99.00 99.00 999 1011.4  26.5  26.9 999.0 99.0 99.00
2008 06 25 08 50  96  5.4  6.4 99.00 99.00 99.00 999 1011.2  26.5  26.9 999.0 99.0 99.00
2008 06 25 09 50  95  5.8  6.8 99.00 99.00 99.00 999 1010.9  26.5  26.8 999.0 99.0 99.00
2008 06 25 10 50  90  5.1  6.1 99.00 99.00 99.00 999 1010.5  26.4  26.8 999.0 99.0 99.00
2008 06 25 11 50  88  5.6  6.5 99.00 99.00 99.00 999 1010.3  26.3  26.8 999.0 99.0 99.00
2008 06 25 12 50  92  4.8  5.7 99.00 99.00 99.00 999 1009.9  26.2  26.8 999.0 99.0 99.00
2008 06 25 13 50  97  4.4  5.2 99.00 99.00 99.00 999 1009.9  26.1  26.8 999.0 99.0 99.00
2008 06 25 14 50 104  4.6  5.4 99.00 99.00 99.00 999 1010.1  26.1  26.8 999.0 99.0 99.00
2008 06 25 15 50 102  4.9  6.1 99.00 99.00 99.00 999 1010.8  26.2  26.7 999.0 99.0 99.00
2008 06 25 16 50 107  5.2  6.2 99.00 99.00 99.00 999 1011.2  26.2  26.7 999.0 99.0 99.00
2008 06 25 17 50  93  5.1  6.2 99.00 99.00 99.00 999 1011.8  26.4  26.8 999.0 99.0 99.00
2008 06 25 18 50  91  5.1  5.9 99.00 99.00 99.00 999 1012.1  26.4  26.8 999.0 99.0 99.00
2008 06 25 19 50  97  4.1  5.3 99.00 99.00 99.00 999 1012.1  26.4  26.9 999.0 99.0 99.00
2008 06 25 20 50  94  3.9  4.6 99.00 99.00 99.00 999 1011.7  26.4  27.0 999.0 99.0 99.00
2008 06 25 21 50 110  4.5  5.4 99.00 99.00 99.00 999 1011.0  26.4  27.0 999.0 99.0 99.00
2008 06 25 22 50 114  4.5  5.4 99.00 99.00 99.00 999 1010.2  26.3  27.1 999.0 99.0 99.00
2008 06 25 23 50 123  3.7  4.4 99.00 99.00 99.00 999 1009.6  26.3  27.2 999.0 99.0 99.00
2008 06 26 00 50 140  4.7  5.5 99.00 99.00 99.00 999 1008.7  26.3  27.3 999.0 99.0 99.00
2008 06 26 01 50 133  3.9  5.2 99.00 99.00 99.00 999 1008.5  26.5  27.3 999.0 99.0 99.00
2008 06 26 02 50 125  4.5  5.3 99.00 99.00 99.00 999 1008.8  26.5  27.2 999.0 99.0 99.00
2008 06 26 03 50 131  4.5  5.1 99.00 99.00 99.00 999 1009.2  26.5  27.1 999.0 99.0 99.00
2008 06 26 04 50 119  4.3  5.9 99.00 99.00 99.00 999 1009.9  26.5  27.1 999.0 99.0 99.00
2008 06 26 05 50 118  5.2  6.2 99.00 99.00 99.00 999 1010.4  26.6  27.0 999.0 99.0 99.00
2008 06 26 06 50 118  4.6  5.6 99.00 99.00 99.00 999 1011.2  26.6  27.0 999.0 99.0 99.00
2008 06 26 07 50 120  4.4  5.3 99.00 99.00 99.00 999 1011.6  26.5  26.9 999.0 99.0 99.00
2008 06 26 08 50 122  4.6  5.5 99.00 99.00 99.00 999 1011.6  26.4  26.9 999.0 99.0 99.00
2008 06 26 09 50 136  5.0  6.3 99.00 99.00 99.00 999 1011.1  26.3  26.9 999.0 99.0 99.00
2008 06 26 10 50 129  5.4  6.4 99.00 99.00 99.00 999 1010.8  26.4  26.9 999.0 99.0 99.00
2008 06 26 11 50 135  5.1  6.2 99.00 99.00 99.00 999 1010.3  26.5  26.9 999.0 99.0 99.00
2008 06 26 12 50 132  5.2  6.5 99.00 99.00 99.00 999 1009.9  26.5  26.9 999.0 99.0 99.00
2008 06 26 13 50 126  5.7  7.0 99.00 99.00 99.00 999 1009.7  26.4  26.8 999.0 99.0 99.00
2008 06 26 14 50 130  6.2  7.2 99.00 99.00 99.00 999 1009.7  26.4  26.8 999.0 99.0 99.00
2008 06 26 15 50 131  6.5  8.1 99.00 99.00 99.00 999 1010.0  26.4  26.8 999.0 99.0 99.00
2008 06 26 16 50 132  6.8  8.0 99.00 99.00 99.00 999 1010.3  26.4  26.8 999.0 99.0 99.00
2008 06 26 17 50 128  6.3  7.4 99.00 99.00 99.00 999 1010.8  26.5  26.8 999.0 99.0 99.00
2008 06 26 18 50 136  7.1  8.6 99.00 99.00 99.00 999 1010.9  26.5  26.8 999.0 99.0 99.00
2008 06 26 19 50 133  6.8  8.2 99.00 99.00 99.00 999 1011.0  26.5  26.9 999.0 99.0 99.00
2008 06 26 20 50 132  6.8  7.7 99.00 99.00 99.00 999 1010.8  26.5  26.9 999.0 99.0 99.00
2008 06 26 21 50 130  6.5  7.6 99.00 99.00 99.00 999 1010.5  26.6  27.0 999.0 99.0 99.00
2008 06 26 22 50 146  5.8  6.8 99.00 99.00 99.00 999 1009.8  26.5  27.0 999.0 99.0 99.00
2008 06 26 23 50 137  5.5  6.6 99.00 99.00 99.00 999 1009.3  26.6  27.1 999.0 99.0 99.00
2008 06 27 00 50 131  5.5  6.7 99.00 99.00 99.00 999 1008.8  26.7  27.1 999.0 99.0 99.00
2008 06 27 01 50 128  5.9  7.2 99.00 99.00 99.00 999 1008.5  26.7  27.1 999.0 99.0 99.00
2008 06 27 02 50 133  6.4  7.5 99.00 99.00 99.00 999 1008.6  26.8  27.1 999.0 99.0 99.00
2008 06 27 03 50 131  6.0  7.2 99.00 99.00 99.00 999 1009.1  26.7  27.0 999.0 99.0 99.00
2008 06 27 04 50 129  5.8  6.9 99.00 99.00 99.00 999 1009.9  26.7  27.0 999.0 99.0 99.00
2008 06 27 05 50 123  6.0  7.2 99.00 99.00 99.00 999 1010.6  26.7  26.9 999.0 99.0 99.00
2008 06 27 06 50 129  5.8  6.8 99.00 99.00 99.00 999 1011.1  26.7  26.9 999.0 99.0 99.00
2008 06 27 07 50 118  6.3  7.4 99.00 99.00 99.00 999 1011.5  26.7  26.9 999.0 99.0 99.00
2008 06 27 08 50 116  5.8  7.0 99.00 99.00 99.00 999 1011.6  26.7  26.9 999.0 99.0 99.00
2008 06 27 09 50 121  5.7  6.5 99.00 99.00 99.00 999 1011.4  26.6  26.8 999.0 99.0 99.00
2008 06 27 10 50 118  4.8  5.5 99.00 99.00 99.00 999 1010.8  26.5  26.8 999.0 99.0 99.00
2008 06 27 11 50 128  4.4  5.3 99.00 99.00 99.00 999 1010.2  26.5  26.8 999.0 99.0 99.00
2008 06 27 12 50 139  6.1  7.2 99.00 99.00 99.00 999 1009.6  26.6  26.8 999.0 99.0 99.00
2008 06 27 13 50 139  5.3  6.9 99.00 99.00 99.00 999 1009.5  26.5  26.8 999.0 99.0 99.00
2008 06 27 14 50 132  5.2  6.2 99.00 99.00 99.00 999 1009.7  26.5  26.7 999.0 99.0 99.00
2008 06 27 15 50 138  4.6  5.5 99.00 99.00 99.00 999 1010.4  26.5  26.7 999.0 99.0 99.00
2008 06 27 16 50 151  6.0  7.1 99.00 99.00 99.00 999 1010.8  26.6  26.7 999.0 99.0 99.00
2008 06 27 17 50 118  6.5  7.3 99.00 99.00 99.00 999 1011.7  26.8  26.7 999.0 99.0 99.00
2008 06 27 18 50 128  7.7  9.1 99.00 99.00 99.00 999 1012.0  26.7  26.8 999.0 99.0 99.00
